seaport_id,seaport_name,country_id,latitude,longitude
CYKAP,Kapparis,CY,35.0596159,34.0093716
CYKYP,Kyperounda,CY,34.9413934,32.9680834
CYLAR,Larnaca Port,CY,34.91667,33.63333
CYLFS,Larnaca Fishing Shelter,CY,34.88333,33.63333
CYLIM,Limassol New Port,CY,34.65,33.01667
CYLIO,Liopetri,CY,35.0,33.88333
CYLOP,Limassol Old Port,CY,34.66667,33.05
CYNOU,Tersefanou,CY,34.8548144,33.5468888
CYORM,Ormidia,CY,34.9923198,33.7791944
CYPAR,Paralimni,CY,35.03333,34.03333
CYPOM,Pomos,CY,35.16667,32.55
CYPOT,Potamos,CY,34.96667,33.9
CYPSI,Psimolofou,CY,35.05,33.25
CYPYR,Pyrgos,CY,35.18333,32.66667
CYTRI,Ayia Triada,CY,35.05,34.01667
CYXLT,Xylotymbou,CY,35.0153362,33.7407024
CYXYL,Xylofagou,CY,34.96667,33.83333
CYZER,Xeros,CY,35.13333,32.83333
CYZYG,Zygi,CY,34.73333,33.33333
GEIES,Khashmi,GE,41.75,45.1667
GEKUL,Kulevi,GE,42.2667,41.6333
GEABK,Sukhumi,GE,43.0,41.0
GEBUS,Batumi,GE,41.6167547,41.6367455
GEPTI,Poti,GE,42.1582596,41.67137
GESUP,Supsa Port,GE,42.01667,41.71667
HKABD,Aberdeen,HK,22.25,114.15
HKCWB,Causeway Bay,HK,22.2833,114.1833
HKHKC,Ha Kwai Chung,HK,22.3667,114.1167
HKKWN,Kowloon,HK,22.3,114.1667
HKTST,Tsim Sha Tsui,HK,22.3,114.1667
HKWNI,Wan Chai,HK,22.2833,114.1667
HKHKG,Port of Hong Kong,HK,22.3,114.1666667
IDAGR,Anggrek,ID,0.85,122.7833
IDANO,Anoa Natuna Pt.,ID,5.2333,105.6
IDANR,Anyer Kidul,ID,-6.0667,105.8833
IDBPN,Balikpapan,ID,-1.2833,116.8333
IDBLH,Balohan,ID,5.8167,95.3333
IDBTM,Batam Island,ID,1.0833,104.0333
IDBUR,Batu Ampar,ID,1.1667,104.0167
IDBAM,Batuampar,ID,-0.9667,102.7333
IDBTW,Batulicin,ID,-3.45,115.9833
IDBLT,Belitung,ID,-2.8333,107.9167
IDBEN,Benete,ID,-8.8667,116.7167
IDBOA,Benoa,ID,-8.7667,115.2167
IDBYQ,Bunyu,ID,3.5,117.8
IDSZA,Cikande,ID,-6.2,106.35
IDCXP,Cilacap (Tjilatjap),ID,-7.7333,109.0
IDCBN,Cirebon (Tjeribon),ID,-6.7333,108.5667
IDCIW,Ciwandan,ID,-6.0167,105.95
IDDMA,Demta,ID,-2.3333,140.1333
IDDOB,Dobo,ID,-5.75,134.2167
IDDOG,Donggi,ID,-1.5333,122.25
IDSDA,Durian,ID,1.0167,103.5667
IDGTS,Gatot Subroto Permai,ID,-8.6333,115.2
IDINA,Inanwatan,ID,-2.1333,132.1667
IDJPU,Jakarta Pusat,ID,-6.1833,106.8333
IDJWA,Jawa Timur,ID,-7.7333,112.5
IDJEP,Jepara,ID,-6.5833,110.65
IDJIP,Jogja Inland Port,ID,-7.9,110.3833
IDKBH,Kalabahi,ID,-8.2167,124.5167
IDKSO,Kalbut Situbondo,ID,-7.6167,113.8833
IDKSE,Kassue,ID,-0.789275,113.921327
IDKAU,Kau,ID,1.1833,127.9
IDKDW,Kendawangan,ID,-2.5333,110.2
IDKOJ,Koja,ID,-6.3,106.3833
IDKMD,Komodo,ID,-8.5833,119.5
IDKUA,Kualalangsa,ID,4.5333,98.0167
IDKTJ,Kualatanjung,ID,3.35,99.4833
IDKUM,Kumai,ID,-2.7333,111.7167
IDLBO,Labuan Bajo,ID,-8.5,119.8833
IDLBR,Lembar,ID,-8.7333,116.0667
IDLBM,Lobam,ID,1.0,104.2667
IDLTT,Lubuk Tutung,ID,0.7667,117.7333
IDMDR,Madura Terminal,ID,-6.85,112.95
IDMAK,Makassar,ID,-5.1167,119.4
IDMGB,Manggis,ID,-8.4833,115.5167
IDMKJ,Mangkajang,ID,2.1333,117.7333
IDCTO,New Priok Port,ID,-6.0833,106.9167
IDNIP,Nipah,ID,1.1167,103.55
IDPDG,Padang,ID,-0.95,100.35
IDPAL,Palu,ID,-0.8833,119.85
IDPBB,Pelabuhan Badas,ID,-8.45,117.3667
IDPER,Perawang,ID,1.0667,102.8667
IDPWG,Perawang,ID,0.6333,101.6167
IDPBJ,Pulau Bunyu,ID,-0.3,115.8667
IDPUT,Pulau Laut,ID,-3.2833,116.15
IDRNI,Ranai,ID,3.9167,108.3833
IDSAP,Sape,ID,-8.5667,118.9833
IDSKP,Sekupang,ID,1.1333,103.9333
IDSRG,Semarang,ID,-6.9667,110.4833
IDSZH,Senipah,ID,-0.95,117.15
IDSTN,Setagin,ID,-3.2833,116.1667
IDSID,Sidangoli,ID,0.9,127.4833
IDSUB,Surabaya,ID,-7.2333,112.75
IDTJQ,Tanjung Pandan,ID,-2.75,107.65
IDTJB,Tanjungbalai,ID,1.0,103.4333
IDTNJ,Tanjungpinang,ID,0.9167,104.45
IDTAN,Tanjunguban,ID,1.05,104.2333
IDTRH,Tarahan,ID,-5.5667,105.3667
IDTBR,Telukbayur,ID,-1.0,100.3667
IDTBL,Toboali,ID,-3.0,106.5
IDUDG,Udang Natuna Terminal,ID,4.0167,106.4667
IDAKE,Akeselaka,ID,1.05,127.967
IDANG,Angar,ID,-3.65,130.833
IDAPN,Ampana,ID,-0.867,121.583
IDASI,Asike,ID,-6.65,140.417
IDBDJ,Banjarmasin,ID,-3.3186067,114.5943784
IDBET,Belida Terminal,ID,4.133,105.133
IDBGD,Bagendang,ID,-2.733,112.55
IDBGG,Banggai,ID,-1.591,123.4991
IDBIR,Biringkassi,ID,-4.817,119.483
IDBNT,Belanak Terminal,ID,4.167,106.233
IDBTN,Banten,ID,-6.4058172,106.0640179
IDCER,Cereweh,ID,-8.817,116.817
IDELA,Elat,ID,-5.65,133.117
IDENO,Kuala Enok,ID,-0.533,103.4
IDEXS,Exspan,ID,-1.8,105.133
IDFTG,Pelabuhan Futong Terminal,ID,0.817,102.4
IDGEE,Gee Island,ID,0.833,128.317
IDJBK,Jababeka,ID,-6.25,107.15
IDJBT,Jabung Terminal,ID,-0.883,104.067
IDJOR,Jorong Anchorage,ID,-4.183,115.1
IDKGH,Krueng Geukueh,ID,5.25,97.033
IDKHY,Kahyangan,ID,-8.483,116.667
IDKNL,Kolonodale,ID,-1.967,121.333
IDKNT,Kakap Natuna Terminal,ID,5.017,105.95
IDKOK,Kokas,ID,-2.7,132.433
IDKOL,Kolaka,ID,-4.05,121.567
IDKPL,Kampung Laut,ID,-0.9,103.8
IDKRG,Kariangau,ID,-1.167,116.783
IDLKI,Loki,ID,-3.3,128.05
IDLOM,Lombok,ID,-8.5,116.667
IDLUW,Luwuk,ID,-0.938828,122.792801
IDMAI,Mapia Island,ID,0.883,134.317
IDMAR,Marabahan,ID,-2.983,114.767
IDMBK,Muara Bangkong,ID,0.4,103.783
IDMIT,Misool Terminal,ID,-1.567,130.517
IDMOR,Mornopo,ID,0.783,128.217
IDMOW,Morowali,ID,-1.867,121.5
IDMSB,Muara Siberut,ID,-1.583,99.2
IDMSK,Muara Sabak,ID,-0.8,103.917
IDMUW,Muara Teweh,ID,-0.9349425,114.8985047
IDNPL,North Pulau Laut,ID,-3.217,116.267
IDNTA,Nipah,ID,1.15,103.6
IDPGA,Pagerungan,ID,-6.917,115.917
IDPGM,Pagimana,ID,-0.8,122.617
IDPIR,Piru,ID,-3.067,128.183
IDPJK,Pulau Jarak,ID,3.96667,100.08333
IDPMK,Pomako,ID,-4.8,136.767
IDPNG,Penuba,ID,-0.3269444,104.4677778
IDPNJ,Panjang,ID,-5.4641159,105.3218997
IDPOT,Poto Tano,ID,-8.517,116.833
IDREO,Reo,ID,-8.317,120.5
IDSBM,Subaim,ID,1.117,128.167
IDSDJ,Sidoarjo,ID,-7.4497718,112.7015495
IDSEP,Sepanjang Terminal,ID,-7.183,115.783
IDSGU,Sanggau,ID,0.117,110.6
IDSOQ,Sorong,ID,-0.8761629,131.255828
IDSUA,Suaran,ID,2.05,117.7
IDSUK,Sukabumi,ID,-6.9277361,106.9299579
IDSUM,Sumenep,ID,-7.05,113.95
IDSUN,Sunut,ID,-8.867,116.55
IDSWT,Salawati Terminal,ID,-1.35,131.0
IDTAB,Taboneo,ID,-3.683,114.417
IDTAR,Tarjun,ID,-3.267,116.083
IDTBO,Tobelo,ID,1.7145909,127.9678652
IDTBU,Tanjung Buli,ID,0.833,128.25
IDTER,Terempa,ID,3.217,106.217
IDTES,Semarang,ID,-6.96667,110.48333
IDTJP,Tanjungperak,ID,-7.2,112.71667
IDTLI,Tolitoli,ID,0.8768231,120.7579834
IDTME,Tanjung Merangas,ID,0.033,117.517
IDTMK,Timika,ID,-4.75,136.55
IDTPN,Tanjung Pemancingan,ID,-3.183,116.267
IDTPP,Tanjung Priok,ID,-6.1,106.88333
IDTUA,Tual,ID,-5.633,132.733
IDTZD,Amurang,ID,1.1846911,124.575545
IDUTC,Jakarta UTC1,ID,-6.2087634,106.845599
IDUTE,Jakarta UTC3,ID,-6.2087634,106.845599
IDWAI,Wainibe,ID,-3.067,126.533
IDWED,Weda,ID,0.333,127.883
IDWSS,Wamsasi,ID,-3.567,126.167
ILAKK,Akko,IL,32.9167,35.0667
ILBGV,Binyamina-Giv'at Ada,IL,32.5167,34.9333
IL8UH,Gush Halav,IL,33.1667,35.4333
ILHFA,Haifa,IL,32.8,34.9833
ILMSP,Haifa Israel Shipyards Port,IL,32.8,34.9833
ILJUL,Julis,IL,31.6833,34.65
ILKY7,Karmei Yosef,IL,31.8333,34.9167
ILKFV,Kfar Vitkin,IL,32.3667,34.8667
ILM8A,Magshimim,IL,32.0333,34.9
ILAS2,Mishor Adumim,IL,31.7833,35.3167
ILNAB,Nabulus,IL,32.2167,35.25
ILNAT,Netanya,IL,32.3333,34.8667
ILOFR,Ofra,IL,31.95,35.25
ILTLV,Tel Aviv-Yafo,IL,32.05,34.75
ILTIB,Tiberias,IL,32.8,35.5333
ILASH,Port of Ashdod,IL,31.8333333,34.6333333
ILAKL,Ashkelon,IL,31.6687885,34.5742523
ILAST,Ashdod Southport,IL,31.817,34.65
ILETH,Elat (Eilath),IL,29.557669,34.951925
ILHAD,Hadera,IL,32.433672,34.919217
ILHBT,Haifa Bayport,IL,32.8,34.983
ILMLE,Ramla,IL,31.931566,34.872938
INALF,Alleppey,IN,9.4833,76.3167
INATU,Attur,IN,12.7333,79.95
INBPT,Bangarapet,IN,12.9833,78.1833
INBDH,Bhadohi,IN,25.4167,82.5667
INBRU,Bharuch,IN,21.7,72.9667
INBHU,Bhavnagar,IN,21.7667,72.1333
INMAA,Chennai (ex Madras),IN,13.0833,80.2833
INCOK,Cochin,IN,9.9667,76.2333
INDMA,Dhamara,IN,20.8,86.9
INDMQ,Dhamra Port,IN,20.8167,86.95
INDIG,Dighi (Pune),IN,18.25,72.9667
INEKM,Ernakulam,IN,9.9833,76.2833
INERO,Erode,IN,11.35,77.7333
INGGV,Gangavaram,IN,17.65,83.25
INGRR,Garden Reach,IN,22.5167,88.3
INHZA,Hazira Port/Surat,IN,21.0833,72.6167
INJBD,Jafarabad,IN,20.85,71.3667
INIXJ,Jammu,IN,32.7,74.85
INJDG,Jodhpur,IN,21.8833,70.0333
INIXY,Kandla,IN,23.0333,70.2167
INKAR,Karur,IN,10.95,78.0833
INKAT,Kattupalli,IN,13.3,80.35
INKTP,Kattupalli Port,IN,13.3,80.3833
INKHO,Khodiyar,IN,23.05,72.9333
INCCU,Kolkata (ex Calcutta),IN,22.5667,88.35
INCCJ,Kozhikode (ex Calicut),IN,11.25,75.7667
INLNG,Lapanga,IN,21.7333,84.0167
INIXM,Madurai,IN,9.9333,78.1167
INMAH,Mahe,IN,11.7,75.5333
INMDV,Mandvi,IN,22.8333,69.3667
INMRM,Marmagao (Marmugao),IN,15.4,73.7833
INMOB,Morbi,IN,22.8167,70.8333
INMDK,Mul Dwarka,IN,20.75,70.6667
INBOM,Mumbai (ex Bombay),IN,18.9667,72.8167
INMUG,Munger,IN,25.3833,86.4667
INNPT,Nagappattinam,IN,10.7833,79.8167
INNGC,Nagercoil,IN,8.1667,77.4333
INICD,New Delhi,IN,28.6,77.2
INNTU,New Tuticorin,IN,8.75,78.2167
INNHV,Nhave,IN,18.95,72.9667
INNEE,Nindakara,IN,8.9333,76.5333
INORS,Orissa,IN,20.2333,84.2667
INPRT,Paradip Garh,IN,20.3167,86.6167
INPAV,Pipavav (Victor) Port,IN,20.9667,71.55
INPNY,Pondicherry,IN,11.9167,79.8167
INPPV,Port Pipavav,IN,20.9333,71.5167
INPST,Positra,IN,22.4,69.1667
INBPQ,Pratapganj,IN,26.3,86.9667
INROZ,Rozi,IN,22.5667,70.0333
INSAM,Samalkot,IN,17.05,82.1833
INSIK,Sika,IN,22.4333,69.8333
INSKK,Sikkim,IN,27.3516407,88.3239309
INSIL,Siliguri,IN,26.7167,88.4167
INSTV,Surat,IN,21.1667,72.8333
INTAD,Tadri,IN,14.5167,74.35
INTHN,Thane,IN,19.2,72.9667
INKTK,Toranagallu,IN,15.2,76.6833
INZUM,Tumkur,IN,16.5,77.0833
INTUT,Tuticorin,IN,8.7833,78.1333
INURA,Uran,IN,18.8833,72.9333
INBDQ,Vadodara,IN,22.3,73.2
INVTZ,Visakhapatnam,IN,17.7,83.3
INWAD,Wada,IN,18.9833,73.75
INNSA,port of Nhava Sheva,IN,19.0330488,73.02966
INMUN,Port of Mundra,IN,22.756025,69.636455
INBLR,Port of Bangalore,IN,12.9833333,77.5833333
INAMD,Port of Ahmedabad,IN,23.03,72.58
INAIS,Amini Island,IN,11.117,72.733
INBDR,Baindur,IN,13.866,74.6333
INBED,Bedi,IN,22.4977692,70.0445662
INBEY,Beypore,IN,11.173585,75.8040022
INBFR,GRFL ICD/Ballabhgarh,IN,28.35,77.31667
INBHM,Bheemunipatnam,IN,17.8875169,83.4456801
INCDL,Cuddalore,IN,11.75,79.75
INCHI,Chikaballur,IN,13.2074794,77.9884958
INCNN,Cannanore,IN,11.8744775,75.3703662
INDAH,Dahej,IN,21.7129335,72.582009
INENR,Ennore,IN,13.2666,80.35
INERN,Ernakulam,IN,9.98333,76.28333
INGAN,Gandhar,IN,21.083,72.633
INGND,Greater Nodia,IN,28.817,77.883
INGNO,Greater Noida,IN,28.467,77.517
INHAL,Haldia,IN,22.0666742,88.0698118
INIXE,Mangalore,IN,12.9141417,74.8559568
INJAK,Jakhau,IN,23.218611,68.716944
INJNP,Port Jawaharlal Nehru,IN,18.95,72.95
INKAK,Kakinada,IN,16.9890648,82.2474648
INKAL,Kallai,IN,25.0345221,86.5981031
INKPI,Kalpeni Island,IN,10.067,73.633
INKRI,Krishnapatnam,IN,14.2886008,80.1248476
INMRI,Mithivirdi,IN,21.467,72.233
INNAV,Navlakhi,IN,21.5177091,70.3163535
INNML,New Mangalore,IN,12.9477532,74.8214693
INPPT,Paradip Port,IN,20.25,86.583
INSWA,Sahnewal,IN,30.85,75.95
INVIG,Vizagapatanam,IN,17.6411439,82.6712877
INVIZ,Vizag,IN,17.7,83.25
IQHIL,Al Hillah,IQ,32.4833,44.4333
IQTQD,Al Taqaddum,IQ,33.3333,43.5833
IQBGW,Baghdad,IQ,33.3333,44.3833
IQOSM,Mosul (Ak Mawsil),IQ,36.3489278,43.157736
IQNJF,Najaf,IQ,31.9833,44.3
IQNSR,Nasiriyah,IQ,31.05,46.25
IQSAM,Samarra',IQ,34.2,43.8667
IQTJI,Taji,IQ,33.5167,44.2667
IQUQR,Umm Qasr Port,IQ,30.0333,47.9333
IQZAO,Zakho,IQ,37.1333,42.7
IRAMP,Amir Abad Pt,IR,36.0833,52.3667
IRASA,Asaluyeh,IR,27.4667,52.6
IRBND,Bandar Abbas,IR,27.1833,56.2667
IRAMD,Bandar Amirabad,IR,36.7833,53.35
IRBKM,Bandar Khomeini,IR,30.4333,49.1
IRBMR,Bandar Mashur,IR,30.55,49.1833
IRNEK,Bandar Neka,IR,36.8667,53.5333
IRBAZ,Bandar-e Anzali,IR,37.4667,49.4667
IRBKK,Bandar-e Emam Khomeyni,IR,30.4333,49.1
IRBRG,Bandar-e Gaz,IR,36.7833,53.95
IRMRX,Bandar-e Mah Shahr,IR,30.5333,49.1667
IRBPA,Bandare Parsian,IR,27.1667,52.9
IRBUZ,Bushehr,IR,28.9667,50.8333
IRDAY,Dayyer,IR,27.8333,51.9333
IRBIK,Imam Khomeini Pt/ Mahshahr City,IR,30.4167,49.0667
IRKSH,Kermanshah (Bakhtaran),IR,34.3,47.05
IRSRP,Shahid Rajaee Pt/Bandar Abbas,IR,27.1167,56.0667
IRTMB,Tombak,IR,27.7167,52.1667
IRBAM,Amirabad,IR,26.85,54.367
IRCYT,Soroosh (Cyrus) Terminal,IR,29.033,49.467
IRFKR,Freidoon Kenar,IR,36.7,52.55
IRKHO,Khorramshahr,IR,30.4256219,48.1891185
IRNKA,Neka,IR,36.833,53.267
IRSBR,Shahid Bahonar,IR,32.9926532,47.7596484
IRSRA,Sarooj Anchorage,IR,27.733,52.15
IRZBR,Chah Bahar,IR,25.296878,60.6459285
JODAH,Abu Alandah,JO,31.9,35.9667
JOAQJ,Al 'Aqabah,JO,29.5333,35.0
JOAQB,'Aqaba,JO,29.5167,35.0
JPAIO,Aioi,JP,34.7833,134.4667
JPAIG,Aki-gun/Hiroshima,JP,34.3333,132.5333
JPAMX,AmagasakiNishinomiyaAshiya,JP,34.7167,135.4167
JPOMA,Aomi,JP,35.6167,139.7833
JPASI,Asahimachi,JP,35.5333,139.7
JPAUI,Asakuchi,JP,34.5167,133.5833
JPATA,Ataka,JP,36.4167,136.4167
JPCHG,Chigasaki,JP,35.3167,139.4
JPCYU,Chiryu,JP,35.0,137.05
JPGOO,Gobo Wakayama,JP,33.8833,135.15
JPGKA,Gushikawa,JP,26.35,127.8667
JPHKT,Hakata/Fukuoka,JP,33.6,130.4167
JPHMR,Hamura,JP,35.7667,139.3
JPHTO,Hatoma,JP,24.4667,123.7667
JPHGN,Higashisonogi-Gun Cho,JP,32.0333,129.9167
JPHIU,Hiratsuka,JP,35.3167,139.35
JPICO,Ichikikushikino,JP,31.7167,130.2667
JPZKA,Iizuka,JP,33.65,130.6833
JPIKK,Ikitsuki,JP,33.3833,129.4333
JPIZW,Inazawa,JP,35.25,136.7833
JPISG,Ishigaki,JP,24.3333,124.15
JPICW,Ishikariwan Shinko,JP,43.35,141.5
JPIKW,Ishikawa,JP,26.4167,127.8167
JPJTS,Joetsu,JP,37.15,138.2333
JPKAU,Kasumigaura,JP,36.0333,140.2167
JPASU,Kasuya,JP,33.6167,130.4833
JPKKX,Kikaishima,JP,28.3167,129.9833
JPKTN,Kitakami,JP,39.2833,141.1167
JPKKJ,Kitakyushu,JP,33.8333,130.8333
JPKSF,Kitsuki,JP,33.4167,131.6167
JPUKB,Kobe,JP,34.6833,135.1667
JPKOH,Kohama,JP,24.3333,123.9833
JPKOK,Kokura,JP,33.8,130.8833
JPAPP,Koshi,JP,32.8833,130.7833
JPMMD,Minamidaito,JP,25.8333,131.2333
JPMJR,Mitajiri,JP,34.0333,131.5833
JPMYI,Miyagi,JP,36.4333,139.1667
JPMMY,Miyakojima,JP,24.7833,125.3
JPMOJ,Moji/Kitakyushu,JP,33.9,130.9667
JPNOA,Nago,JP,26.5833,127.9667
JPNMC,Nakamichi,JP,35.5833,138.5833
JPNAN,Nakanoseki,JP,34.0,131.5333
JPSXZ,Nakanoto,JP,36.9833,136.9
JPNAI,Narashino,JP,35.6667,140.0167
JPXCA,Niikappu,JP,42.3667,142.3167
JPOSG,Ogi,JP,33.2833,130.2
JPOMC,Omachi,JP,36.8333,138.4167
JPAOM,Omi,JP,37.0167,137.8
JPNOJ,Onojo,JP,33.5333,130.4833
JPOPA,Oppama,JP,35.3,139.6167
JPOSA,Osaka,JP,34.6667,135.5
JPRYA,Ryuo,JP,35.0607672,136.1244806
JPHSG,Saga,JP,33.0833,133.1
JPSSS,Saikai,JP,32.9333,129.65
JPSYD,Sanyo Onoda Yamaguchi,JP,34.0833,131.1833
JPSEN,Satsumasendai,JP,31.8167,130.25
JPSEI,Seki,JP,35.4833,136.9167
JPSBH,Shibetsu,JP,44.1786188,142.4001131
JPSHJ,Shinko,JP,36.5667,138.0667
JPSUK,Sukumowan,JP,32.9167,132.7167
JPTKH,Takahama/Amakusa,JP,32.3667,130.0
JPTNY,Taniyama,JP,31.2833,130.3167
JPTBT,Tobata/Kitakyushu,JP,33.8833,130.8333
JPTBO,Tobo,JP,33.4833,129.9333
JPTOC,Togane,JP,35.5667,140.3667
JPTYO,Tokyo,JP,35.6833,139.75
JPTOX,Toshima/Tokyo,JP,34.5167,139.2667
JPTOA,Toyo,JP,33.9167,133.0833
JPTYA,Toyota,JP,35.0833,137.1667
JPTUB,Tsubame,JP,37.65,138.9333
JPTUZ,Tsuzu Yamaguchi,JP,34.05,132.2
JPTTK,Tsuzuki Ku,JP,35.5465011,139.5789316
JPUUN,Unnan,JP,35.2833,132.9
JPWAM,Wakamatsu/Kitakyushu,JP,33.8833,130.8167
JPYCH,Yachiyo,JP,35.7333,140.1
JPYWT,Yawata/Kitakyushu,JP,33.85,130.8
JPYOK,Yokohama,JP,35.45,139.65
JPYOS,Yokosuka,JP,35.2833,139.6667
JPYRO,Yoro,JP,35.3,136.55
JPYHI,Yoshiumi,JP,34.1333,133.0333
JPAXZ,Zushi,JP,35.2833,139.5833
JPNGO,Port of Nagoya,JP,35.0833333,136.8833333
JPABA,Abashiri,JP,44.0206319,144.2733983
JPAFG,Akitafunagawa,JP,39.883,139.95
JPASA,Asa,JP,36.5482687,136.6896784
JPAXT,Akita,JP,39.7199668,140.1034795
JPBKW,Shibukawa,JP,36.483,139.0
JPCHB,Chiba,JP,35.6074041,140.1065366
JPCHO,Choshi,JP,35.7346813,140.8266406
JPCHW,Chimu Wan,JP,26.383,127.917
JPCNS,Chinase,JP,35.543745,139.4450726
JPFTX,Fushikitoyama,JP,36.8,137.117
JPGTK,Kitanagoya,JP,35.233,136.85
JPHBK,Hibikishinko,JP,33.983,130.75
JPHEI,Henza,JP,26.2584803,127.744592
JPHHE,Hachinohe,JP,40.5122055,141.4882743
JPHIC,Hitachinaka,JP,36.3966506,140.5347934
JPHIJ,Hiroshima,JP,34.3852894,132.4553055
JPHKD,Hakodate,JP,41.7686961,140.7290599
JPHMD,Hamada,JP,34.8993937,132.0802638
JPHMM,Hamamatsu,JP,34.7108344,137.7261258
JPHOF,Hofu,JP,34.033,131.567
JPHSM,Hososhima,JP,32.4230672,131.6722509
JPHTC,Hitachi,JP,36.5991273,140.6504712
JPICK,Ichikawa,JP,35.7219115,139.9310099
JPIHA,Niihama,JP,33.975095,133.284764
JPIMA,Imafuku,JP,34.8802249,132.1908526
JPIMB,Imabari,JP,34.0662024,132.9977906
JPIMI,Imari,JP,33.2650014,129.8804221
JPISI,Ishikari,JP,43.19897,141.315016
JPIWK,Iwakuni,JP,34.1667451,132.2191641
JPIYM,Iyomishima,JP,33.9804152,133.5490295
JPKAE,Kashimae,JP,33.1037584,130.0985898
JPKAO,Kashino,JP,33.4659909,135.8503892
JPKBU,Kubuki,JP,31.8522211,130.4525374
JPKCZ,Kochi,JP,33.5481246,133.2521507
JPKIJ,Niigata,JP,37.9161244,139.0363708
JPKIS,Kamaishi,JP,39.2758046,141.8857275
JPKJK,Kajiki,JP,35.1952974,133.0692446
JPKMJ,Kumamoto,JP,32.80394,130.709
JPKNM,Kanmon,JP,33.9,130.917
JPKNZ,Kanazawa,JP,36.5610309,136.6566474
JPKOJ,Kagoshima,JP,31.5968539,130.5571392
JPKOM,Komatsushima,JP,34.0047412,134.5907301
JPKUH,Kushiro,JP,42.9849413,144.3818041
JPKWS,Kawasaki,JP,35.5308325,139.7029125
JPMAI,Maizuru,JP,35.4666,135.35
JPMIZ,Mizushima,JP,34.51543,133.7354835
JPMUR,Muroran,JP,42.3151792,140.9737666
JPMYJ,Matsuyama,JP,33.8393515,132.7653057
JPNAO,Naoetsu,JP,37.1858604,138.2550381
JPNAY,Nagayo,JP,32.8251889,129.8750453
JPNGS,Nagasaki,JP,32.7503334,129.8778888
JPNGY,Nagaokakyo,JP,34.933,135.7
JPNIH,Niigatahigashi,JP,37.9248713,139.0925911
JPNIK,Nikaho,JP,39.383,140.083
JPNTO,Nishitokyo,JP,34.733,139.533
JPNTY,Nanatsuyama,JP,33.8391574,132.7655752
JPOIT,Oita,JP,33.2396084,131.6095148
JPOJO,Osako,JP,34.6862971,135.5196609
JPOMZ,Omaezaki,JP,34.6379987,138.1280864
JPONA,Onahama,JP,36.9424912,140.8924708
JPOTK,Otake,JP,34.2376953,132.2221691
JPOTR,Otaru,JP,43.1902372,140.994172
JPRBN,Noboribetsu,JP,42.45,141.167
JPSBS,Shibushi,JP,31.4955583,131.0454228
JPSDS,Sendaishinko,JP,38.336164,140.826428
JPSET,Seto,JP,32.933,129.633
JPSGM,Sendaishiogama,JP,38.31437,141.0220608
JPSHS,Shimonoseki,JP,33.9575297,130.9411759
JPSKT,Sakata,JP,38.9147809,139.8366436
JPSMJ,Shinmoji,JP,33.867,130.983
JPSMN,Sakaiminato,JP,35.5396534,133.2316204
JPSMZ,Shimizu,JP,35.0989605,138.9027677
JPSSU,Sensyu,JP,34.433,135.25
JPSSZ,Shimada,JP,34.833,138.183
JPSTS,Satsumasendai,JP,31.8,130.3
JPSUZ,Susaki,JP,33.400745,133.282953
JPTAK,Takamatsu,JP,34.342542,134.0465405
JPTAM,Tamano,JP,34.4919434,133.945987
JPTHS,Toyohashi,JP,34.7688528,137.3916837
JPTKS,Tokushima,JP,34.08666,134.552549
JPTKY,Tokuyama,JP,34.0756731,131.8252971
JPTMK,Tomakomai,JP,42.6312464,141.6031222
JPTOS,Toyamashinko,JP,36.7666,137.1166
JPTOY,Toyama,JP,36.6958223,137.2137211
JPTRG,Tsuruga,JP,35.6459465,136.0556972
JPTSZ,Tosashimizu,JP,32.7816335,132.9549889
JPTXD,Tokuyamakudamatsu,JP,34.0,131.767
JPTYP,Tsuyoshi,JP,33.2181131,129.427781
JPUBJ,Ube,JP,33.9515554,131.2468161
JPUBK,Ushibuka,JP,32.199155,130.0203404
JPUSA,Usa/Tosa,JP,33.4510447,133.4417973
JPWAK,Wakayama,JP,34.2303678,135.1707405
JPYAT,Yatsushiro,JP,32.5083376,130.6018162
JPYKK,Yokkaichi,JP,34.9651064,136.6244121
JPYMG,Yamaguchi,JP,34.1859563,131.4706493
JPYOC,Yoichigaura,JP,32.3670966,130.3500788
KHKOS,Kampong Saom,KH,10.6,103.5167
KHTKH,Ta Khmau,KH,11.4833,104.95
KHPNH,Phnom Penh,KH,11.5563738,104.9282099
KHSHV,Sihanoukville,KH,10.63333,103.5
KHSIH,Sihanoukville,KH,10.63333,103.5
KPRIW,Riwon,KP,40.3167,128.6333
KPSIN,Sinpo,KP,40.0667,128.2667
KPSGN,Songnim,KP,38.7667,125.5833
KPTCH,Tanchon,KP,40.4167,128.9333
KPGEN,Gensan,KP,39.1538529,127.4460001
KRAWL,Aewol,KR,33.45,126.3167
KRBIN,Biin,KR,36.1167,126.4833
KRBOR,Boryeong,KR,36.3167,126.5
KRBUK,Bupyong/Incheon,KR,37.5,129.1333
KRPUS,Busan,KR,35.1333,129.05
KRCJA,Chuja,KR,33.95,126.3
KRDBL,Daebul/Yeongam-gun,KR,34.75,126.4333
KRDCN,Daecheon,KR,36.3167,126.5
KRDHS,Daeheuksando,KR,34.6833,125.4333
KRTSN,Daesan/Seosan,KR,37.0,126.3667
KRTJI,Dangjin,KR,36.9667,126.7833
KRTGH,Donghae,KR,37.4833,129.1167
